x1,x2
2.767456981637606006e-01,-1.580070762932995754e-01
-3.026928113686094823e-01,2.778108618520735984e-01
-4.428049911692177876e-02,-2.614504519857888676e-01
2.241773987659025913e-01,2.682255249271614517e-01
-2.881204737766813739e-01,-4.148989056514851281e-01
-1.369312811963692145e-01,3.691496865229842994e-01
2.918254441926239062e-01,-2.894916940743537115e-01
1.675392465312330881e-01,9.891015757063903457e-02
2.947735600507174203e-01,-2.582044279491371164e-01
-2.767978635097998463e-01,-3.053494046381550753e-01
-4.257915030306411719e-01,2.606917271827350335e-01
-5.238216215433589840e-01,1.734613694455686694e-01
3.379332145472445648e-01,2.595549191001984557e-01
-6.883480631709470998e-02,-4.109343572899457619e-01
1.412390490827128975e-01,-4.817828742725293045e-01
4.449169258966790830e-01,1.714159268975101735e-02
-2.117562854574260856e-01,-8.446033361901250647e-02
3.323196325917363581e-01,-1.544796683257658731e-01
3.107241686024588834e-01,2.987687610202476307e-01
-5.399605605226848182e-01,2.769940782174036276e-01
-3.284259002186077359e-01,2.381429068755518408e-01
-1.361910532454799760e-01,2.401573239747012423e-02
3.871647836203261361e-01,-3.837661320227399031e-01
-1.482319342788966932e-01,-7.397233439308936731e-02
3.209547602465508964e-01,-1.730472445896054090e-01
4.232797252629815210e-01,3.691704309674553874e-01
2.157389119037782521e-01,9.417907817584036945e-02
-4.246241654089319972e-01,2.827316239490352823e-01
3.829606761504130708e-01,-3.993537908898058264e-01
4.193016300429044385e-01,-5.078500417640863240e-01
-3.742485161059009302e-01,-1.996299487181293353e-01
-6.671064451068620116e-02,1.931204726250461690e-01
-5.452488589370860783e-01,1.671398574140725568e-02
1.262365164524323902e-01,1.567792548728983437e-01
-4.503213343218036568e-01,-2.663692343706207666e-01
-4.991513262977443910e-01,-2.893906824755627660e-01
3.465161159874231567e-01,2.590771543254338782e-01
3.003480596123060398e-01,-3.533481195582879320e-01
1.077294019063312902e-03,3.529043682836388030e-01
2.207441852629808965e-01,5.542778467660602892e-03
2.879828516248754688e-01,-4.647971603738998425e-01
2.640906571681796988e-01,-2.117564709854394822e-01
-1.957798785314008860e-01,8.685088172346311364e-02
4.496688985878247724e-01,2.538899182554195111e-01
3.318718879360602614e-01,-4.302222053126603107e-02
-3.048582052685189225e-02,-3.623200829604181772e-01
3.667079186734004681e-01,3.316918177421069869e-01
2.733032591371639120e-01,-5.060673690337066377e-01
-1.224998123801039895e-01,1.397276123786792557e-01
-4.941602893415850684e-01,1.521450059177239522e-01
-3.613039178840421473e-01,-1.071864140263353304e-01
3.896988766348201683e-01,4.183653516672120043e-01
3.576777747163615295e-01,1.217635342478409211e-01
-4.955602226184170345e-01,3.987271833044303548e-01
5.137179537193736767e-02,4.200789809716211076e-01
1.690381866208402473e-01,1.693340657517874437e-01
-5.408572720870072903e-01,3.467060841284396178e-01
1.360129626397188485e-01,2.991003545018082743e-01
-2.401769501988889610e-01,7.181348097237094663e-02
1.568735401996488310e-01,1.678676410438720845e-01
8.271655539755817799e-02,-3.665190899573319561e-01
-3.048569093158478571e-01,-4.426885160251036178e-01
-3.700602886989534657e-01,-8.590492474573441228e-02
-2.440856188155499096e-01,1.831655259425434279e-01
6.668560857588057278e-02,-3.561149374996794847e-01
-4.433253150852189961e-02,-1.005549939842353968e-02
-7.634020474466240991e-02,-7.620109530215746219e-02
3.191206467262085456e-01,3.111743886485529575e-01
-6.902870786155779204e-02,2.157261057442751984e-01
-3.656204893191806748e-01,-6.330227080981454257e-02
-1.250777135975270626e-01,-2.494878529344376483e-01
-5.003837946136402426e-02,-4.233756886625620330e-01
1.272629814238782631e-01,3.616354382051767402e-01
-4.642173561092688416e-02,-3.705908529666894768e-01
4.350080990057294539e-01,1.602726606403240828e-01
1.953720772370026726e-02,5.636710816935963653e-02
2.579880991674645685e-01,2.701251070904104878e-01
-5.465037600909482540e-01,-1.911569975112268338e-01
-5.110298536969670735e-02,-3.611207678720068648e-01
-2.277098237161145899e-01,2.073051507704131158e-01
-4.517729943482859944e-01,-4.268626084405424681e-02
-2.438454952022314215e-01,-2.603812601058839160e-01
1.100696845226308840e-01,-4.687582306786897135e-02
-2.564883026537582156e-01,-3.228861686430628541e-01
-9.431476491362167369e-02,3.072172861008415357e-02
-1.496559539664128469e-01,-1.985952814339716488e-01
4.203306710206096142e-01,1.289111159992697431e-01
-1.245130997651067162e-01,-4.296338594569898417e-01
-2.509672736036860918e-02,3.882066648622917171e-01
-4.428478584733144263e-01,2.188370792993789005e-01
2.666803473345595865e-01,2.684282461454801094e-03
3.601668193055695966e-01,2.145244932858003661e-02
3.976556881447579350e-01,3.229277270810061440e-01
-3.643126454438517792e-01,-1.031716915639621091e-01
4.105547658298478453e-01,2.904360849510594367e-01
1.444649607478860620e-01,-5.125999443687031532e-01
-4.357332407070498848e-01,-1.390681693354515192e-01
1.673811269983128680e-01,-3.284767393510906741e-01
-5.464858618265435730e-01,-4.763187132458749362e-01
-5.402466127505812787e-01,-7.480899485375858138e-02
-1.200444680289236565e-02,-2.071170870659555519e-02
-3.857792887179611885e-02,3.790540470597273393e-01
-9.125054766894247216e-02,-2.727347752421518390e-01
2.647250779661917131e-01,-1.771577207515026009e-01
-5.484732667759223412e-01,-5.816379728625387102e-02
-4.858954543098139567e-01,-2.215544153557509333e-01
4.039597665126493098e-02,3.887205540520666247e-01
-1.188851553493605051e-01,3.209109946817768622e-01
1.989828031465190605e-03,1.493430033830167591e-01
4.606545091522329383e-02,2.942274778996600837e-01
-4.846180133649652388e-01,-3.865407043708544155e-01
2.813121082158231978e-01,3.545073094749707776e-01
-4.733531891019394644e-01,4.440267296883469994e-01
1.666713413337754801e-01,2.548891889099952346e-01
-1.684894530070502050e-01,1.714117860549189132e-01
8.885756963853519430e-02,3.902317639008379135e-02
1.635900392616035370e-01,-1.912974884556140065e-02
-1.717071894780899388e-01,-2.688592805110248118e-01
-5.364336459392937684e-01,-3.808575312879185493e-01
-3.641759338607907237e-01,-1.740593851962909389e-01
3.478154652294951354e-03,-4.368649143781297983e-01
-2.433164676758003964e-02,4.047980873429062321e-01
3.755430601299031279e-01,2.511072680969995696e-01
-3.380800468987443796e-02,-1.581472105091308311e-01
1.569093031722477161e-01,-5.927985258699963733e-02
1.738665456373642559e-01,2.482031338333653414e-01
3.920890031196144765e-01,3.643085849393172815e-01
-3.970590840179728520e-01,-5.037868515765704380e-01
-1.392585261785783679e-02,1.395835640810302314e-01
2.723942094647724410e-02,-1.252748806722673303e-01
-2.356325779756582861e-01,-3.800797305804008985e-01
-3.411056314018684477e-01,4.972021185023034473e-02
3.359184629456705151e-01,-3.337656576825180910e-01
-2.563628848544932115e-01,-3.909299770682306274e-02
-3.717418947638776450e-01,-1.123050986080412761e-01
-3.454932814921520823e-01,3.822495251554401952e-01
3.353614416360158890e-01,-7.173007333330205793e-02
2.630969731162402514e-01,-2.334207047237483179e-01
4.103946324367065968e-01,-1.343026342853650412e-01
-6.744081831085702028e-02,-1.109298946908323646e-01
-3.879214027621031846e-01,2.619483096594118487e-01
1.729951246418803823e-01,-1.019349333345709319e-02
3.612224997457563758e-01,-4.014920627717970536e-01
2.941556712438034848e-01,-3.776538603422463503e-02
-4.514210877283071355e-01,-3.872815879798993111e-01
-4.557139824637764791e-01,2.235462856894407935e-01
-2.782641164661781019e-01,-4.154445623920910435e-01
1.573461187386336890e-01,-5.467464918024051990e-01
-4.655205776532049811e-01,-5.099522212595515303e-01
-1.114277962697991509e-01,-1.949626083502359331e-01
-4.743873103680334991e-01,1.068191939897522591e-01
-2.381168776305071511e-01,-1.429319410247833488e-01
-4.830518901092509809e-01,-2.745915216767198519e-01
1.322117969970990625e-01,-2.429943109207174379e-01
-4.933276063613508677e-01,3.356736301554482660e-01
-1.244255046286499855e-01,1.430519946717186963e-01
-3.905931346782917091e-01,-7.659619023934116644e-02
6.974103637729611727e-02,-1.698248473352473864e-01
-2.928030764893880811e-01,-1.509034003218472364e-01
-4.164028294497440497e-01,2.852828063905964440e-01
3.350242711421649311e-01,-5.342863015593333209e-01
3.607665549460570276e-03,-4.078870139604289236e-01
-4.541217569417415056e-01,2.584360945009466226e-01
-3.605652417817428734e-01,2.610124831338667128e-01
-2.599909196680109114e-01,1.399515521168023247e-01
7.594016159862015947e-02,6.475848030080821882e-02
4.210902576232100625e-02,-4.953974204714535201e-01
-1.026709278315562912e-01,4.087077098590541357e-02
-1.471250531771104431e-01,-9.400380834400234864e-02
-3.636410359080544108e-01,4.402812335464818538e-01
-5.062730044094378989e-01,4.435055842652780855e-01
-4.542976112942205269e-01,-2.056342936575379365e-01
4.476975362125020785e-01,2.620763136086046163e-02
-5.817745450137545848e-02,-4.719791373896611297e-01
-4.233888052960399495e-01,-5.412944685030253167e-01
1.849482272363642821e-01,6.271726935214727572e-02
-1.020348408941001983e-01,-1.947889283296699858e-02
-4.733351103499797707e-01,-9.085407898306530061e-02
-2.627879477812566922e-01,2.267717184988757850e-01
-3.290700959093406652e-02,-2.411651095498944519e-01
2.664884589600150511e-01,1.170703820943496121e-01
1.430391417640035634e-01,-2.703072942673201418e-01
3.855741586312647629e-01,-4.816471748113213547e-01
-1.658622811994139301e-01,-4.365523314699140123e-01
-4.135883320098596716e-01,4.201396234327644530e-01
3.996003315858952520e-01,1.077793384626353212e-01
1.202928764021093944e-01,3.482588644521596999e-01
3.021374560735480275e-01,2.710189692388190741e-01
9.063964609302843645e-02,-4.060548057026792668e-01
4.222506493351761980e-01,-4.251990487486043691e-01
-4.767466296977820317e-01,-4.287397079088003382e-01
-2.743509510013867336e-01,-1.003382680877109578e-01
-4.878270946391929375e-01,-5.248215089219870899e-01
9.763531421854754200e-02,-3.418266852104542286e-01
3.520705036416924560e-01,3.990097218002758295e-01
-3.928751107894764560e-01,-1.801682894981908589e-01
3.515401899802653718e-01,-9.692099938526321790e-02
-3.818399139656899477e-01,3.942423456280630401e-02
-3.345312029005159671e-01,-7.998639540091723177e-02
3.154803555961086525e-01,8.415090318720475082e-02
3.903772975478825291e-01,-2.493000211991924786e-02
2.024267983601576448e-01,-4.712215118576346118e-02
4.299030424435312803e-02,3.530716779038067799e-02
-6.874636936616773664e-02,-4.521186884244852155e-01
1.053897376477175296e-01,4.364141215861331302e-01
3.238418422469402369e-02,5.725758877260178625e-02
-4.544644089697862377e-01,4.487426498340075787e-01
-3.319150492183351453e-01,2.166445371379916995e-01
-1.870438105640293003e-02,-1.205029642657512445e-01
3.378922695325811132e-01,-2.046228044277349500e-01
-2.499669599174686452e-01,-2.524384540944428768e-01
-3.000180911287801955e-01,2.574060254703092188e-02
-3.886948835855729145e-01,-2.099552640546689108e-01
-5.093938440018619396e-01,-4.524176904233544461e-01
-4.311741107790751926e-01,-2.380810615899200400e-01
9.451926351856643205e-02,-4.947186409843922217e-01
-6.261459741778141463e-02,4.012462060927938223e-01
-4.397376953710351311e-01,-2.342185875228037784e-01
-5.266173301091078285e-01,-2.595216264116921856e-01
-1.500778097821854340e-01,-3.163075887534587682e-01
1.908985612377224195e-01,2.651317019593308899e-01
-4.362884070170569561e-01,2.678963025498282136e-02
3.284198246461726978e-01,-4.581437961591521280e-01
-8.785244625645183270e-02,1.134540376730363009e-01
-3.988110525654577909e-01,9.957079826010017953e-02
3.115871653890237569e-01,2.776172919285117002e-01
-4.657966148372322257e-01,-1.726914318371864931e-01
-2.905338840409043000e-01,7.150324645738648233e-02
-2.949985605015589263e-01,-3.861147292582497448e-01
4.446613957292135932e-01,1.866346000866764276e-01
-3.905824465470719709e-01,4.306860802212557626e-01
4.483713223806783388e-01,4.397586426583588448e-02
3.353748536471193864e-01,-5.496154032134509260e-01
-3.698562098450375313e-01,-4.508127299719401071e-01
1.508795767304748070e-01,-4.489102831522169268e-01
1.711022865369693502e-02,-3.543826257370957800e-01
3.351366281886852816e-01,1.186803086264440754e-01
-5.313217906397200707e-01,6.441330221285346269e-03
-4.785203404489527523e-01,2.404863749918623173e-01
3.378900147179049185e-01,6.669990979757189908e-02
-5.299090398361553378e-01,2.696772426674557410e-01
3.437507689531156263e-01,7.466561289206063989e-02
4.029919044386263138e-01,1.440500804949518265e-02
1.701168605077791884e-01,1.596274348019607325e-01
2.248132178160036077e-01,-2.961955949343595407e-01
7.574511607530587387e-02,-6.908940165068344630e-02
-4.689128970421354570e-01,-1.678549599557265237e-01
3.490852161252875341e-01,-1.586276655794167656e-01
-3.153572415765857340e-01,1.780958164126676957e-01
-5.354285874171396120e-01,-2.781805791224127855e-01
2.004364834487515346e-03,-5.366055789005738097e-01
-3.040933084241740358e-01,-5.400837692187817618e-01
-2.430360286162621675e-01,4.180078777702087578e-01
2.634984067505211636e-01,-4.589177900503816909e-01
-5.948066823061759489e-02,-2.291837667052241123e-01
-2.138610554100894845e-02,1.476891960804574966e-01
-1.495292001779963131e-01,-2.206382072126974458e-01
4.016737695939642805e-02,-2.920160725747332764e-01
8.853026873363845084e-02,-2.769518279674315631e-01
1.136121645323250329e-01,-2.434842777783160495e-01
-5.101023020201406188e-01,6.056973790610431507e-02
-1.026664888209554150e-01,1.745739764578475572e-01
3.152002871607216816e-01,-1.075317361304323205e-01
7.368924529393616751e-02,-3.229486714069992326e-01
-8.916087904412184351e-02,-3.785854867084753606e-01
-6.508462127843872569e-02,-2.188558234208873854e-01
-3.193914582720701612e-01,-2.015355508019126551e-01
4.049422353088621973e-01,-2.425858282331381233e-01
2.709026052494721837e-01,-2.942327533495419090e-01
4.129833693155988694e-01,-4.868277466216984761e-01
1.228338373581693288e-01,4.627128953775261344e-03
-1.238493887891064515e-01,2.390066939409055680e-01
-5.405464953968875941e-01,-4.310808524855178625e-01
-3.951864439918818528e-01,6.100941731179858607e-01
-5.126174714625743034e-01,1.087470548274153348e+00
2.257543671594203216e-01,1.522135275144033795e+00
4.444124877853565803e-01,1.352966972948277835e+00
-4.640329665114417690e-02,1.042859942834332809e+00
2.153537739945168283e-01,1.138140951513799237e+00
4.282504261823893987e-02,1.366968260759136022e+00
4.038531675393405296e-01,9.944779049953311745e-01
3.111354539959519938e-01,8.054337283452328577e-01
3.695890771300192057e-01,1.237788368192653587e+00
-5.721579564741163804e-02,1.252892840188494894e+00
-3.588847003221773413e-02,7.617951823467109529e-01
3.687946609801268094e-01,9.155853027134184252e-01
-2.234002345030455805e-01,1.211707079965604006e+00
-9.415360803645445031e-02,1.153072910855350131e+00
1.282756460441004664e-01,8.479831014593967042e-01
-3.372687862256414926e-01,9.255829715778838285e-01
-3.115882952876594114e-01,6.580623121835956768e-01
1.125118465097212361e-01,7.891742652118952650e-01
-4.443231469434256731e-01,1.132403011114920366e+00
-1.865374814216025356e-01,6.928617360397008040e-01
2.418716910612497273e-01,6.696608289238945577e-01
1.305549997485530023e-01,1.194254531485582138e+00
-1.459300191534722568e-01,1.158394353845113356e+00
-3.585827392320274365e-01,1.088476496180475372e+00
-3.234626319670497185e-01,1.341490816502997063e+00
2.363534773112543341e-01,1.545659831608032331e+00
-3.538066677289528617e-01,1.316996011180202597e+00
2.640196262472960242e-02,7.111752542035175706e-01
-1.476624280864550220e-01,1.464828945513759972e+00
-2.834922532837496068e-01,5.846445471593130216e-01
3.112636244812577724e-01,8.694828235808884642e-01
-2.966104167942551495e-02,7.083315555697959898e-01
2.198804110896247499e-01,5.611873433969789549e-01
-3.852671813191682615e-01,1.150351285239113786e+00
-4.215280166086510238e-01,1.092595220212176477e+00
-8.276506332523292375e-02,1.015516342867237132e+00
3.964977186407669940e-02,1.159176925727241070e+00
-1.830467260633226179e-01,1.441335666490987322e+00
-4.363265915725043076e-01,1.304895065778925556e+00
-1.653567888167661870e-02,1.442700447417405218e+00
-5.299831808617218032e-01,1.323945585188258445e+00
1.620198815110086565e-01,9.105767381547776873e-01
2.964425292393957356e-02,9.585307221878235362e-01
-1.185258061779288496e-01,9.783609982454160026e-01
-1.492602302201788689e-01,9.679600119694938831e-01
3.156878500849246150e-01,1.470120140739159753e+00
-1.452794883553006899e-01,1.502084082820511313e+00
-4.067602626972363078e-01,9.013324040440408025e-01
3.674674496517157385e-01,6.355971381525296060e-01
-6.197486216315983842e-02,7.401112618810119503e-01
4.303494608129752041e-01,9.849033000546779659e-01
-3.193494231110405313e-01,1.003467639748369500e+00
5.003891017350292625e-02,9.985760461569348490e-01
-1.459080232235177021e-01,1.350373979451707784e+00
-4.510910665969292133e-01,1.336362717512118437e+00
7.014586130677213927e-02,1.239686541453284718e+00
4.271314579731935179e-01,9.904360950030760558e-01
3.922166332723693305e-01,7.877647691016719245e-01
-1.686340007820125164e-01,1.130312434119605358e+00
1.699235480641283491e-01,9.714979931355721687e-01
2.134481308014790635e-02,9.360589166417943030e-01
1.107921397661288943e-01,1.352658307319256181e+00
-2.141935358343758367e-01,8.211021436509402527e-01
-3.557665498491546785e-01,1.348492136690826459e+00
6.943517829078871273e-04,6.576746600543883492e-01
-1.667090053282886952e-01,1.437063809123596103e+00
-2.749454534035086217e-01,6.782850175521090152e-01
3.253701958938222116e-01,1.537426760529443825e+00
4.057745884543506598e-01,8.373599989367722651e-01
-1.694655644871110312e-01,8.413716869347490634e-01
2.541274165948512742e-01,7.005287435533782414e-01
4.257309857228360750e-01,1.323242876289767000e+00
-2.646893673055966678e-01,7.303313213420479233e-01
3.772624811045893756e-01,1.439818950450088675e+00
-3.801917993178877131e-01,1.290223767445275005e+00
-3.423373481719639289e-01,9.390621657120651333e-01
1.753669823423917862e-01,1.430156300855830009e+00
2.358829639445679804e-01,1.165951000242411828e+00
2.038358636352571862e-01,1.004950265128365050e+00
-2.158703590671589012e-01,1.060530140485722805e+00
3.793868255121269906e-01,6.535542307233399573e-01
-1.796584018379995262e-01,7.337197999841165164e-01
1.053134632475665189e-01,6.852872102150344702e-01
-1.394317463237219057e-01,1.477806545659912096e+00
3.149905526466285632e-01,1.535443598422596700e+00
-1.900795649991607883e-01,1.235951920385754077e+00
9.699913604815402213e-02,1.355267882783844247e+00
-4.346536666658290526e-01,7.515464203395564313e-01
-1.358179881830892111e-01,1.112536999369755586e+00
-7.868349376558902986e-02,1.167198409036929174e+00
-5.287996689399346861e-01,9.780751090357503452e-01
-2.860541005209449317e-02,8.031569410607320991e-01
-3.238890987407330169e-01,1.212220242063593023e+00
-5.429571752469386503e-02,1.162132556069404021e+00
7.422134346826225748e-02,7.179198195245298786e-01
-3.349341107292199693e-01,7.442997572010627838e-01
-3.241269041633378922e-01,1.343952100157856044e+00
7.187556121834837164e-02,1.205826818789208277e+00
2.084902821372260906e-01,8.228852337125948102e-01
2.616413228970938532e-01,5.902125509620758104e-01
2.121753219918024458e-01,5.900755072673498081e-01
-5.240473184800700235e-01,1.147529605533381236e+00
-3.743183604395532438e-01,1.092947181479357877e+00
-1.095738960074962298e-01,1.361403102609650029e+00
-3.364297836086321825e-01,1.251171296018900314e+00
2.512506843688340208e-01,7.693461418815135122e-01
-4.495214777432726683e-01,1.475665731553065685e+00
3.488117624496597236e-01,9.062148796429925213e-01
-5.136286860831436041e-01,7.060190426820985854e-01
-1.330067368563389030e-01,1.345622289174720709e+00
3.795792016634722543e-01,6.595330502584870747e-01
1.147505020659386199e-01,8.856285426035408470e-01
-2.879532320233082476e-01,1.472242526328428003e+00
-4.845954796830875821e-02,1.037850105634762654e+00
-2.517235121848481194e-01,1.215605979086235910e+00
-3.364137915152825009e-01,1.283090603496563675e+00
-2.988672472614017916e-02,5.994959815342402187e-01
-4.839732548316585392e-01,1.487597176147153366e+00
3.379413863360669623e-01,1.039605228786598445e+00
3.904371680799594291e-01,1.055939327591797650e+00
1.388412488763249852e-01,1.046471326307891303e+00
3.144147590098088640e-01,8.442917346816029012e-01
-3.735649028838575747e-01,1.524205515527633725e+00
-3.002508069647413791e-03,1.479026184054316406e+00
-4.648054942466693928e-01,1.031705310801275477e+00
-2.768915365001921591e-01,1.525465530041014039e+00
-1.527635828130737838e-01,6.035159329362543845e-01
-3.487050142837671007e-01,8.600758003546848940e-01
-1.782715505682763713e-03,6.799787504898362478e-01
-4.382031431405399857e-01,1.159533192625997078e+00
2.055979090790872599e-01,1.509886325843646127e+00
-2.500774564315678683e-01,7.055986384467948236e-01
-4.706799905297556208e-01,7.420536054312041330e-01
2.783891388069321682e-01,1.068655347289500845e+00
6.095676231236080156e-03,9.678359400484563002e-01
2.249922193606092025e-01,9.591572112550967866e-01
-3.176256355302519152e-01,6.919598067393392116e-01
-3.945761127991251893e-01,9.259841981421135237e-01
3.617517108942358561e-01,8.050311878518524589e-01
1.538716036184403224e-01,1.428683720451492167e+00
3.734386494103163479e-01,1.155386116144764719e+00
1.956283271799817980e-01,1.304358544353967586e+00
2.109558879581673319e-01,8.321927128344013269e-01
-5.039687165019505199e-01,1.193956526110369953e+00
2.133967491950546913e-01,7.472006264923449770e-01
3.301392627372103927e-01,8.595051745616378858e-01
3.230322007105090876e-01,6.842181173530698102e-01
1.926829744870320882e-01,8.224099825317526813e-01
-4.545551322080957357e-01,7.555236934319399245e-01
1.704576813484125486e-01,1.142703133234276969e+00
-7.072400560555103244e-02,9.483272739402174301e-01
3.604550798090274677e-01,7.579888304541487765e-01
-3.395123249878541083e-01,8.581235209130172459e-01
-2.856780133071840089e-01,7.248585969103413795e-01
-1.351619542055590983e-01,1.395618658422556280e+00
5.199870073512291579e-02,1.024682193556518239e+00
4.951248788830897585e-02,6.694123518597244749e-01
1.799136965397021282e-01,6.306154714057091715e-01
-1.175254620467215405e-01,1.192858310518490672e+00
-5.162019928803649460e-01,1.157097087899974230e+00
1.402000036046574527e-01,1.317024361292140844e+00
-1.883256849994818793e-01,5.570325765552794905e-01
-4.170533321727742937e-02,1.230288960687704769e+00
2.026241433191808827e-01,1.192330446537344768e+00
-5.177075050781269061e-01,9.741545217239204746e-01
1.618197463073189901e-02,6.088340868202566369e-01
-3.393779145124588004e-01,1.041301921518404949e+00
-4.770194491110041346e-01,1.502259304998670109e+00
3.801411804619952983e-01,1.181992621789730968e+00
3.564537419880696723e-01,1.118320242762967043e+00
-3.482018753674361866e-01,7.336263216625659167e-01
3.810412466414816457e-01,1.378264789266891777e+00
3.607054129258240316e-01,6.347996146611846191e-01
-2.441780315025773307e-01,1.357675863079080170e+00
1.572227968439242618e-01,8.523366129806934088e-01
3.023798259089792717e-01,1.484636581697355906e+00
-3.625454077274433695e-01,1.367621684424789263e+00
3.836290796570661632e-01,1.256530438203143252e+00
9.173912670396022762e-03,1.447435824314291963e+00
-9.507815161191723874e-02,7.195836747274786394e-01
-1.091471215699909569e-01,9.255854137000993909e-01
2.965567768836102625e-01,7.236111674224978696e-01
-1.438361337524378669e-01,1.110594985144194080e+00
-2.824634034827112616e-01,1.206012784539512106e+00
-4.001051440965739392e-01,7.585250731483106357e-01
-2.992378237886560433e-01,5.505645259975844308e-01
1.067444871065564849e-01,1.496172461979881518e+00
-4.553030848596826274e-01,1.420381077522758329e+00
-4.103132319697820884e-01,6.935069661573740607e-01
4.205580486085817027e-01,9.919824998994715148e-01
-5.306370501386338256e-01,1.188832618906863203e+00
-2.679759728647888029e-01,1.336168085483762979e+00
3.623329711823988220e-01,9.807427216767670153e-01
-3.343575944966229452e-01,7.355302987515242030e-01
3.083818308067027836e-01,1.549056018116983235e+00
-1.399099601516597957e-01,7.928441933982608436e-01
-1.754837191871616575e-02,9.996365180033882636e-01
-3.304495314847559762e-01,1.015749316501020072e+00
4.313322689947113320e-01,1.406854775207645902e+00
-1.805529752717209835e-01,7.601800419555158062e-01
3.897520420799516216e-01,9.064352702144314877e-01
1.216967786480100955e-01,8.990121041334984131e-01
-2.475291097688271380e-01,1.032643810045135613e+00
-3.826076795186076351e-01,1.394344784795303882e+00
2.516290036833940258e-01,7.876874583618702630e-01
3.686436385637481550e-03,9.341937712898293888e-01
-3.021002356668817113e-01,8.021561097834798426e-01
1.872237474835376503e-01,6.883396349346363463e-01
-3.848978201841192215e-01,7.730398047020018426e-01
-4.957582089511982648e-01,7.080552866489232544e-01
-4.492155216398744377e-01,6.873520118247448130e-01
1.331924768299718176e-01,5.749795002683991685e-01
-2.341335297855536846e-01,1.280253114579603668e+00
-3.782990383645425947e-01,8.593236298203524859e-01
1.304349041796272202e-01,1.501574931088192510e+00
-2.817471037769418984e-01,8.164211226043143199e-01
7.493446254993818556e-02,1.024493105356366840e+00
-3.826972711333179733e-01,9.677430184720992035e-01
-4.814268690159863029e-01,1.163997655984299495e+00
2.437256484435640358e-01,1.456646850393042314e+00
-5.278588234925887246e-01,7.041718715279379204e-01
-3.978508820793371648e-01,1.182104937976830250e+00
-2.759190126303308066e-01,1.136870742151300462e+00
-1.912048200467921788e-01,5.745154905977817306e-01
-1.490953435975979069e-01,1.333883374818130907e+00
7.295663611379654689e-02,8.292862591009081408e-01
4.410625449763448946e-01,8.308071976396513847e-01
-4.360730444410186868e-01,9.773384200688515211e-01
-3.751010577217968045e-01,7.610648490077883688e-01
2.319331379387623571e-01,1.032036004050803868e+00
3.857995151956336022e-01,7.225606853552680731e-01
-5.141200688120600715e-01,5.814893051740922525e-01
2.643670432916722657e-02,8.454999459497454239e-01
-4.972905383609683705e-01,1.226579872775974245e+00
-4.792933694881521545e-01,1.047932875622395787e+00
5.981128761226917057e-03,1.384695899506701799e+00
-3.793769584723460930e-02,1.465766967043897528e+00
2.876526939237800118e-02,1.277730299281973014e+00
-2.176001997837130331e-01,1.299639567901192283e+00
-3.041349954405654366e-01,9.275518383844628678e-01
-4.589570788610014551e-01,1.273030838769683815e+00
-9.769708734153903507e-02,1.137052479810355621e+00
-4.024670427236118897e-01,5.937041367641414658e-01
-1.540519500111234841e-01,1.096939701692081659e+00
-1.830092187442274865e-01,5.726184024554422658e-01
-1.953961211743672211e-01,1.086176483255469005e+00
2.931787202561806360e-01,5.707434906015586007e-01
1.376133170411076856e-01,8.543546470446276020e-01
2.534661670342278628e-01,9.474394091052439348e-01
-5.700266753467242431e-02,5.501168638779805331e-01
1.721850575119870941e-01,1.163986809663590360e+00
9.410610175621136886e-02,8.566019968926656958e-01
1.903309479754258238e-01,1.259998803325121042e+00
9.954326704079452526e-02,1.039058002870794750e+00
4.215661155618232181e-01,8.752681238157006272e-01
4.143087466334705038e-02,7.800090970864186346e-01
1.371922005527714816e-02,1.382925613183171976e+00
1.094959901797020185e-01,1.247048214104165886e+00
3.899534922534831916e-01,1.081182877719274682e+00
3.389417939591066187e-02,1.191468980135229838e+00
3.156363658947345385e-01,1.396296369332830523e+00
7.847862770468194693e-02,1.349897932061085992e+00
-1.638796686991872420e-01,6.066363650049354517e-01
-1.571056999310412872e-01,9.248279075518909265e-01
1.086839931272165494e-02,1.338987664573914937e+00
-3.804320928635906984e-02,6.903042977542773739e-01
2.897171045964327396e-01,1.429716641545909717e+00
-2.492323028728019585e-01,9.662769076576476213e-01
-2.902738582181202398e-01,1.154919868305716246e+00
-5.297379513988752509e-01,5.791284744916102012e-01
4.476101614777641124e-01,9.118349129530560759e-01
4.145395445143156277e-01,9.092547058483531064e-01
-4.157666185298509731e-01,7.230823151533778415e-01
-1.005252536144228825e-01,1.376809714820829145e+00
-8.675814258526881595e-02,9.277704955842184242e-01
2.101043828971969063e-01,7.606136980175823847e-01
1.354940954792445140e-01,9.459656416521067257e-01
3.627466259436223917e-01,9.324135001014995927e-01
-1.927055766950457327e-01,6.494560515019301983e-01
-3.737716451546702068e-01,6.329648917262412633e-01
3.157795598483830180e-01,1.364530789303027847e+00
-3.857258521594542078e-01,1.177920289180787172e+00
-2.420899789133938995e-01,1.304050589392495407e+00
-4.117917134987004735e-01,1.322806416590287970e+00
-4.719912059789652670e-01,9.248116196421848345e-01
-3.465759894630016102e-01,1.359986918844870996e+00
4.182286383821701703e-01,8.539914140073516791e-01
2.210015275440794236e-01,1.190853442190287659e+00
-5.332183157241946470e-01,1.411314904166657058e+00
